영화 코드,영화명(국문),영화명(영문),제작연도,개봉일,영화유형,제작상태,제작국가,영화장르,대표 제작국가,대표 장르,영화 감독 이름,제작사 코드
20227552,비닐하우스,Greenhouse,2022,20230726,장편,개봉,한국,범죄,한국,범죄,이솔희,20100572
20227676,두 사람을 위한 식탁,A Table for Two,2022,20231025,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김보람,20231262
20227528,물비늘,The Ripple,2022,20231206,장편,개봉,한국,드라마,한국,드라마,임승현,20217483
20236340,사이비 여신도의 성생활,,2023,20231201,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,,
20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,New Dimension! Crayon Shinchan the Movie: Battle of Supernatural Powers ~Flying Sushi~,2023,20231222,장편,개봉,일본,애니메이션,일본,애니메이션,오네 히토시,
20233299,크레센도,Crescendo,2023,20231220,장편,개봉,미국,다큐멘터리,미국,다큐멘터리,헤더 윌크,
20235923,사랑은 낙엽을 타고,Fallen Leaves,2023,20231220,장편,개봉,핀란드,멜로/로맨스,핀란드,멜로/로맨스,아키 카우리스마키,
20234517,문바운드,Moonbound,2022,20231019,장편,개봉,기타,"판타지,어드벤처,애니메이션",기타,판타지,알리 사마디 아하디,
20236375,디셈버,December,2022,20231216,장편,개봉,일본,"드라마,범죄",일본,드라마,안슐 차우한,
20235693,리빙: 어떤 인생,LIVING,2022,20231213,장편,개봉,영국,드라마,영국,드라마,올리버 허머너스,
20236733,나는 쏠려,,2023,20231222,장편,개봉,한국,성인물(에로),한국,성인물(에로),정도수,20230713
20228555,더 퍼스트 슬램덩크,The First Slam Dunk,2022,20230104,장편,개봉,일본,애니메이션,일본,애니메이션,이노우에 다케히코,
20235276,웨스턴 프론트: 서부전선,BATTLE FOR THE WESTERN FRONT,2022,20231221,장편,개봉,캐나다,"전쟁,액션",캐나다,전쟁,,
20236190,외로운 누나를 위한 삽입,,2023,20231221,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20236205,속살까지 허락한 여자 손님,,2023,20231221,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20235568,언더 유어 베드,Under Your Bed,2023,20231213,장편,개봉,한국,"스릴러,멜로/로맨스",한국,스릴러,사부,20230621
20227073,신 에반게리온 극장판,Evangelion: 3.0＋1.01 Thrice Upon a Time,2021,20221005,장편,개봉,일본,애니메이션,일본,애니메이션,안노 히데아키,
20227810,에반게리온 신극장판: Q,Evangelion: 3.33 You Can (Not) Redo.,2012,20221014,장편,개봉,일본,애니메이션,일본,애니메이션,"안노 히데아키, 츠루마키 카즈야, 마사유키, 마에다 마히로",
20227788,에반게리온 신극장판: 서,Evangelion: 1.11 You are (Not) Alone.,2007,20221014,장편,개봉,일본,애니메이션,일본,애니메이션,"안노 히데아키, 츠루마키 카즈야, 마사유키",
20227798,에반게리온 신극장판: 파,Evangelion: 2.22 You Can (Not) Advance.,2009,20221014,장편,개봉,일본,애니메이션,일본,애니메이션,"안노 히데아키, 츠루마키 카즈야, 마사유키",
20207753,힐마 아프 클린트 - 미래를 위한 그림,Beyond the Visible - Hilma af Klint,2019,20231220,장편,개봉,독일,다큐멘터리,독일,다큐멘터리,할리나 디르슈카,
20235596,트롤: 밴드 투게더,Trolls Band Together,2023,20231220,장편,개봉,미국,애니메이션,미국,애니메이션,월트 도른,
20235735,아쿠아맨과 로스트 킹덤, Aquaman and the Lost Kingdom,2023,20231220,장편,개봉,미국,"액션,어드벤처,판타지",미국,액션,제임스 완,
20235421,세계를 뒤흔든 43일,,2023,20231116,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,이규철,20231384
20184601,제시는 그때 스무살이었다,At that time Jessi was 20,2022,20231214,장편,개봉,한국,드라마,한국,드라마,한명구,20188302
20236112,취한 여친 옆에서 여친 친구와..,,2023,20231215,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20236115,오빠 몰래 섹스하기,,2023,20231215,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20233947,매트,The Mat,2023,20231130,장편,개봉,한국,"미스터리,스릴러,드라마",한국,미스터리,최지온,20231441
20236204,친구 몰래 올라탄 여동생,,2023,20231214,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20236203,음란한 아랫집 여자들,,2023,20231214,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20234036,매드 하이디,Mad Heidi,2022,20231214,장편,개봉,스위스,액션,스위스,액션,"요하네스 하트만, 산드로 클로프스타인",
20235547,라스트 서바이버,Last Survivors,2021,20231214,장편,개봉,미국,"SF,액션",미국,SF,드류 밀레,
20227908,조이랜드,Joyland,2022,20231213,장편,개봉,기타,드라마,기타,드라마,사임 사디크,
20235567,인디펜던스 나이트,Detective Knight: Independence,2023,20231213,장편,개봉,미국,"범죄,액션",미국,범죄,에드워드 드레이크,
20235646,엘리자벳과 나,SISI & I,2023,20231213,장편,개봉,"독일,스위스,오스트리아 ",드라마,독일,드라마,프라우케 핀스터발더,
20235698,쏘우 X,Saw X,2023,20231213,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),케빈 그루터트,
20236376,무빙 포 워드,Moving For Word,2023,20231213,장편,개봉,한국,"코미디,액션",한국,코미디,,
20235647,노 엑시트,Night of the hunted,2023,20231213,장편,개봉,"미국,프랑스","공포(호러),스릴러",미국,공포(호러),프랑스 칼포운,
20230652,찬란한 나의 복수,The Glorious my Revenge,2020,20230329,장편,개봉,한국,드라마,한국,드라마,임성운,"20199861, 20230139"
20231681,오픈 더 도어,Open the Door,2022,20231025,장편,개봉,한국,"미스터리,스릴러",한국,미스터리,장항준,20231263
20233036,강다니엘: 마이 퍼레이드,KANG DANIEL: MY PARADE,2023,20230830,장편,개봉,한국,"공연,다큐멘터리",한국,공연,박재석,20217585
20230522,2퍼센트,2Percent,2022,20230427,장편,개봉,한국,드라마,한국,드라마,문신구,20187481
20205664,제비,Swallow,2022,20230412,장편,개봉,한국,드라마,한국,드라마,이송희일,20123217
20227658,홈그라운드,Home Ground,2023,20231206,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,권아람,
20226270,스즈메의 문단속,Suzume,2022,20230308,장편,개봉,일본,애니메이션,일본,애니메이션,신카이 마코토,
20124722,피아니스트의 전설,The Legend Of 1900,1998,20200101,장편,개봉,이탈리아,"드라마,판타지,뮤지컬",이탈리아,드라마,쥬세페 토르나토레,
20211028,"안녕, 내일 또 만나","So Long, See You Tomorrow",2021,20230913,장편,개봉,한국,드라마,한국,드라마,백승빈,20156868
20236535,딱 좋게 익어버린 50대 마돈나 아줌마 무삭제판,,2023,20231221,장편,기타,일본,성인물(에로),일본,성인물(에로),,
20236092,옆집 누나 속살 마사지,,2023,20231208,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20236114,삽입 안 하고는 버틸 수 없는 그녀,,2023,20231208,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20218415,드라이브 마이 카,Drive My Car,2021,20211223,장편,개봉,일본,드라마,일본,드라마,하마구치 류스케,
20169305,해피 아워,Happy Hour,2015,20211209,장편,개봉,일본,드라마,일본,드라마,하마구치 류스케,
20236415,과외의 목적,,,20231207,장편,개봉,한국,"드라마,성인물(에로)",한국,드라마,,20186981
20236322,팬티 검사하는 아내의 집착,,,20231207,장편,개봉,한국,"드라마,성인물(에로)",한국,드라마,,20186981
20236189,친구 오빠의 대물,,2023,20231207,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20236188,신음하다 입으로 받은 그녀,,2023,20231207,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20236118,섹서제틱 다이어트:오르가즘으로 빼세요,DAIEXTUTOSURU KYONYUANE,2020,20231207,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),코메이,
20236117,물쌓인 사모님 뚝방 터졌네,MJYAKUTUMA,2021,20231207,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),버드맨 텟페이,
20236119,물 찬 며느리 아들아 며느리 물이 참 맑더라,GUBUNIDAKARETAWATASI-02,2022,20231207,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),츠지 코지,
20235360,매직 프린세스: 얼음 괴물과 사라진 열쇠의 비밀,The Everlasting Story,2023,20231207,장편,개봉,러시아,"애니메이션,어드벤처,판타지",러시아,애니메이션,안드레이 콜핀,
20236236,렛 미 고,LET ME GO,2023,20231207,장편,개봉,"프랑스,벨기에,스위스",멜로/로맨스,프랑스,멜로/로맨스,막심 라파즈,
20236116,네토라레 내 아내와 해주세요,INSUTORAKUTANO TUMA,2022,20231207,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),토미죠 타로,
20224475,사랑의 고고학,Archaeology of Love,2022,20230412,장편,개봉,"한국,프랑스","드라마,멜로/로맨스",한국,드라마,이완민,"20138515, 20173201"
20227654,수라,Sura: A Love Song,2022,20230621,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,황윤,"20100836, 20230135"
20219711,늑대들,Wolves,2021,20220427,장편,개봉,한국,"액션,스릴러",한국,액션,전규환,20062557
20227555,엄마의 땅: 그리샤와 숲의 주인,Mother Land,2022,20230125,장편,개봉,한국,"애니메이션,어드벤처,판타지",한국,애니메이션,박재범,20100572
20235697,엔시티 네이션 : 투 더 월드 인 시네마,NCT NATION : To The World in Cinemas,2023,20231206,장편,개봉,한국,"공연,다큐멘터리",한국,공연,오윤동,20203082
20235937,신 울트라맨,Shin Ultraman,2022,20231206,장편,개봉,일본,"SF,액션",일본,SF,히구치 신지,
20235264,백남준: 달은 가장 오래된 TV,Nam June Paik: Moon is the Oldest TV,2023,20231206,장편,개봉,"한국,미국",다큐멘터리,한국,다큐멘터리,어맨다 킴,20190841
20236170,마에스트로 번스타인,Maestro,2023,20231206,장편,개봉,미국,드라마,미국,드라마,브래들리 쿠퍼,
20232026,뉴클리어 나우,Nuclear Now,2022,20231206,장편,개봉,미국,다큐멘터리,미국,다큐멘터리,올리버 스톤,
20235098,나폴레옹,Napoleon,2023,20231206,장편,개봉,미국,"전쟁,드라마",미국,전쟁,리들리 스콧,
20224646,여섯 개의 밤,The Layover,2022,20230329,장편,개봉,한국,"드라마,멜로/로맨스,가족",한국,드라마,최창환,"20137475, 20191621"
20234762,무경계,No Boundaries,2023,20231130,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,진재운,20172601
20232141,신입사원: 더 무비,The New Employee: The Movie,2023,20230803,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김조광수,20100187
20217334,안녕하세요,Good morning,2021,20220525,장편,개봉,한국,드라마,한국,드라마,차봉주,"20228961, 20228962"
20212665,심야카페: 미씽 허니,Cafe Midnight,2021,20221117,장편,개봉,한국,"멜로/로맨스,판타지",한국,멜로/로맨스,정윤수,20168628
20183791,바다로 가자,Forbidden Fatherland,2018,20200618,장편,개봉,한국,"가족,다큐멘터리,전쟁",한국,가족,김량,20204282
20232284,만분의 일초,IRON MASK,2023,20231115,장편,개봉,한국,"액션,드라마,스릴러",한국,액션,김성환,20100572
20230696,여덟 번째 감각,The Eighth Sense,2022,20230329,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,"백인우, 베르너 두 플레시스",20229162
20192995,보호자,A Man of Reason,2021,20230815,장편,개봉,한국,"액션,드라마",한국,액션,정우성,20169408
20196410,비상선언,Emergency Declaration,2022,20220803,장편,개봉,한국,드라마,한국,드라마,한재림,"20141519, 20123218, 20142551"
20234957,스노우 폭스: 썰매개가 될 거야!,Arctic Justice ,2019,20231123,장편,개봉,미국,"애니메이션,어드벤처",미국,애니메이션,아론 우들리,
20232536,명탐정코난: 흑철의 어영,Detective Conan The Movie: Black Iron Submarine,2023,20230720,장편,개봉,일본,애니메이션,일본,애니메이션,타치카와 유즈루,
20235582,수운잡방,Joseon Chefs,2023,20231202,장편,개봉,한국,드라마,한국,드라마,최연수,"20114875, 20217061"
20200307,동백정원,A Garden of the Camellias,2020,20231201,장편,개봉,일본,드라마,일본,드라마,우에다 요시히코,
20236320,내 아내를 빌려드립니다,,2023,20231201,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이타치,20204081
20235063,레슬리에게,To Leslie,2022,20231129,장편,개봉,미국,드라마,미국,드라마,마이클 모리스,
20210087,듄,DUNE,2021,20211020,장편,개봉,미국,SF,미국,SF,드니 빌뇌브,
20235476,젖어있는 유부녀 여직원,,2023,20231130,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20235454,발기한 채 쳐다보는 여동생의 남친,,2023,20231130,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20236182,스크린골프_옆 방 커플과 스와핑,,,20231129,장편,개봉,한국,,한국,,,
20236013,비욘드 라이브 더 무비 - 태민 : 엔.지.디.에이,,2021,20231129,장편,개봉,한국,공연,한국,공연,,
20236179,유혹하는 여상사의 음란한 사타구니,,2022,20231128,장편,개봉,일본,성인물(에로),일본,성인물(에로),,
20235715,은밀한 미용실2,,,20231108,장편,개봉,한국,,한국,,,
20233531,물 많은 여자 2,,2023,20231109,장편,개봉,한국,,한국,,,
20235909,젖큰 옆집 누나,,,20231115,장편,개봉,한국,,한국,,,20100355
20235294,직장 부하에게 먹혀버린 아내,,2022,20231031,장편,개봉,일본,성인물(에로),일본,성인물(에로),,
20235267,아내보다 좋은 처형의 가랑이,,2022,20231031,장편,개봉,일본,성인물(에로),일본,성인물(에로),,
20234614,맛있는 외도:몰래 하는 섹스,,,20231031,장편,개봉,한국,,한국,,핑마,20229104
20235093,넘치는 욕정녀 무삭제판,,2020,20231031,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,,
20234974,호의가 계속되면 남편이 바뀐다,HATUJYOUHAHA-02,2022,20231030,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,,
20234956,새엄마 허락해 줘 : 오늘부터 1일,,2022,20231030,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,,
20234955,부장님 제가 세워드릴게요,NETORARETA UTINOKANAI-01,2022,20231030,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,,
20234973,물 많은 요가 강사의 뒷문 개방,TOKUBETUREXTUSUN,2022,20231030,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,,
20234705,친구에게 공유된 아내,,2023,20231026,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20234704,옆집 아저씨에게 빼앗긴 내 여자,,2023,20231026,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20217881
20234924,은밀한 마사지샵 부부 교환 무삭제,,2023,20231025,장편,개봉,한국,성인물(에로),한국,성인물(에로),,20230861
20234678,손기술이 죽여줘 10초 컷!,,2023,20231023,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,윤준세,20114899
20232502,핫 한 장모님,,2023,20231020,장편,개봉,한국,성인물(에로),한국,성인물(에로),김도현,20141911
20232835,찰떡진 거유 장모와 말뿌리 사위,,2023,20231020,장편,개봉,한국,성인물(에로),한국,성인물(에로),김도현,20141911
20234699,젖큰자매의맛,,2023,20231020,장편,개봉,한국,성인물(에로),한국,성인물(에로),김레이,20130184
